Question Concept_id,AMRS  (Question/Answer),amrs_concept_id,KenyaEMR  (Question/Answer),emr_concept_id,KenyaEMR form uuid,Comments,,,,,,,,,,,,,,,,,,,
1710,Greater than ten kilometers,1709,-,-,,,,,,,,,,,,,,,,,,,,,
1711,"Current types of medicines, patient record",1711,-,-,,,,,,,,,,,,,,,,,,,,,
1712,"Current numbers of pills per day, patient record",1712,-,-,,,,,,,,,,,,,,,,,,,,,
1713,"Current frequency of medicines per day, patient record",1713,-,-,,,,,,,,,,,,,,,,,,,,,
1715,Taken more than 95 percent of prescribed arvs,1715,-,-,,,,,,,,,,,,,,,,,,,,,
1715,Probably yes ,1628,-,-,,,,,,,,,,,,,,,,,,,,,
1715,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
1715,Definitely yes,1627,-,-,,,,,,,,,,,,,,,,,,,,,
1718,"Days missed at least one pill in past week, antiretroviral medication",1718,-,-,,,,,,,,,,,,,,,,,,,,,
1719,"Days missed all pills in past week, antiretroviral medication",1719,-,-,,,,,,,,,,,,,,,,,,,,,
1729,"Number of missed arvs in past month, reported by interviewer",1729,-,-,,,,,,,,,,,,,,,,,,,,,
1731,"Missed antiretroviral drug, reported by patient",1731,-,-,,,,,,,,,,,,,,,,,,,,,
1737,Number of doses,1737,-,-,,,,,,,,,,,,,,,,,,,,,
1778,Interviewer,1778,-,-,,,,,,,,,,,,,,,,,,,,,
1779,"Medication name, freetext",1779,-,-,,,,,,,,,,,,,,,,,,,,,
1830,"Missed arvs in past month, reported by interviewer",1830,-,-,,,,,,,,,,,,,,,,,,,,,
1830,Number of doses (1737),1737,-,-,,,,,,,,,,,,,,,,,,,,,
1830,"Medication name, freetext (1779)",1779,-,-,,,,,,,,,,,,,,,,,,,,,
5557,Number of wives,5557,Number of wives,5557,,,,,,,,,,,,,,,,,,,,,



1490,Antiretroviral adherence in last 7 days,1490,-,-,,AMRS 1490 is a duplicate of concept id 1164 but the datatype is different ,,,,,,,,,,,,,,,,,,,
1492,"Review of system, express care",1492,-,-,,Can this be mapped to 1069,,,,,,,,,,,,,,,,,,,
1492,Icteric sclera ,5192,Icteric sclera ,5192,,,,,,,,,,,,,,,,,,,,,
1492,Rash  ,512,-,-,,,,,,,,,,,,,,,,,,,,,
1492,Fever ,5945,Fever ,140238,,,,,,,,,,,,,,,,,,,,,
1492,Headache,620,Headache,139084,,,,,,,,,,,,,,,,,,,,,
1492,Vomiting ,5980,Vomiting ,122983,,,,,,,,,,,,,,,,,,,,,
1492,Cough,107,Cough,143264,,,,,,,,,,,,,,,,,,,,,
1492,Shortness of breath ,5960,Shortness of breath ,141600,,,,,,,,,,,,,,,,,,,,,
1492,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1492,Diarrhea,16,Diarrhea,142412,,,,,,,,,,,,,,,,,,,,,
1493,"Negative review of system, express care",1493,-,-,,,,,,,,,,,,,,,,,,,,,
1493,Diarrhea,16,Diarrhea,142412,,,,,,,,,,,,,,,,,,,,,
1493,Rash ,512,-,-,,,,,,,,,,,,,,,,,,,,,
1493,Fever ,5945,Fever ,140238,,,,,,,,,,,,,,,,,,,,,
1493,Headache ,620,Headache ,139084,,,,,,,,,,,,,,,,,,,,,
1493,Vomiting ,5980,Vomiting ,122983,,,,,,,,,,,,,,,,,,,,,
1493,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1493,Cough ,107,Cough ,143264,,,,,,,,,,,,,,,,,,,,,
1493,Shortness of breath ,5960,Shortness of breath ,141600,,,,,,,,,,,,,,,,,,,,,
1493,Icteric sclera ,5192,Icteric sclera ,5192,,,,,,,,,,,,,,,,,,,,,
1494,"Subjective vital sign assessment, normal",1494,-,-,,,,,,,,,,,,,,,,,,,,,



1498,"Return visit, seen by",1498,-,-,,,,,,,,,,,,,,,,,,,,,
1498,Express care nurse,1497,-,-,,,,,,,,,,,,,,,,,,,,,
1498,Clinician,1496,-,-,,,,,,,,,,,,,,,,,,,,,
1501,Next lab date,1501,-,-,,,,,,,,,,,,,,,,,,,,,
1502,"Return visit date, express care nurse",1502,-,-,,,,,,,,,,,,,,,,,,,,,



1916,Missed medication added,1916,-,-,,,,,,,,,,,,,,,,,,,,,
1923,"Fine needle aspiration, lung",1923,-,-,,,,,,,,,,,,,,,,,,,,,
1923,Normal,1115,Normal,1115,,,,,,,,,,,,,,,,,,,,,
1923,Abnormal,1116,Abnormal,1116,,,,,,,,,,,,,,,,,,,,,



1949,"Not found information, supplied by, detailed",1949,-,-,,,,,,,,,,,,,,,,,,,,,
1949,"Not found information, supplied by ",1566,"Not found information, supplied by ",162568,,,,,,,,,,,,,,,,,,,,,
1949,Freetext general,1915,Freetext general,160632,,,,,,,,,,,,,,,,,,,,,
1955,"Work commitments, detailed",1955,-,-,,,,,,,,,,,,,,,,,,,,,
1955,Patient,1950,Patient,162571,,,,,,,,,,,,,,,,,,,,,
1955,Caretaker,1410,Caretaker,160639,,,,,,,,,,,,,,,,,,,,,



980,Body surface area,980,Body surface area,980,,,,,,,,,,,,,,,,,,,,,
1151,Infant feeding method,1151,Infant feeding method,1151,,,,,,,,,,,,,,,,,,,,,
1151,Expressed breastmilk ,1173,Expressed breastmilk ,1173,,,,,,,,,,,,,,,,,,,,,
1151,Weaned ,1152,Weaned ,1152,,,,,,,,,,,,,,,,,,,,,
1151,Infant formula ,5254,Infant formula ,5254,,,,,,,,,,,,,,,,,,,,,
1151,Breastfed predominately ,1150,Breastfed predominately ,1150,,,,,,,,,,,,,,,,,,,,,
1151,Mixed feeding ,6046,Mixed feeding ,6046,,,,,,,,,,,,,,,,,,,,,
1151,Breastfed exclusively ,5526,Breastfed exclusively ,5526,,,,,,,,,,,,,,,,,,,,,
1151,Cow milk ,968,Cow milk ,968,,,,,,,,,,,,,,,,,,,,,
1151,Regular diet ,1401,Regular diet ,159596,,,,,,,,,,,,,,,,,,,,,
1151,Breastfed ,1402,Breastfed ,155328,,,,,,,,,,,,,,,,,,,,,
1151,Other liquids ,1403,Other liquids ,159934,,,,,,,,,,,,,,,,,,,,,
1151,Water ,1404,Water ,86426,,,,,,,,,,,,,,,,,,,,,
1151,Solid food ,1405,Solid food ,159597,,,,,,,,,,,,,,,,,,,,,
1151,Uji,6820,-,-,,,,,,,,,,,,,,,,,,,,,
1151,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1151,Complementary feeding ,6985,-,-,,,,,,,,,,,,,,,,,,,,,
1151,Plumpy'nut ,7370,Plumpy'nut ,163394,,,,,,,,,,,,,,,,,,,,,
1151,Never breastfed ,6945,-,-,,,,,,,,,,,,,,,,,,,,,
1151,Child on replacement feeding ,8240,Child on replacement feeding ,159596,,,,,,,,,,,,,,,,,,,,,
1151,Replacement feeding ,10940,Replacement feeding ,1595,,,,,,,,,,,,,,,,,,,,,
1151,Not sure,9568,Not sure,159418,,,,,,,,,,,,,,,,,,,,,
1225,Peds WHO specific condition query,1225,Peds WHO specific condition query,1225,,,,,,,,,,,,,,,,,,,,,
1225,"Pneumonia, Tuberculous",42,"Pneumonia, Tuberculous",42,,,,,,,,,,,,,,,,,,,,,
1225,Otitis media ,114,Otitis media ,131113,,,,,,,,,,,,,,,,,,,,,
1225,Dermatitis ,119,Dermatitis ,119,,,,,,,,,,,,,,,,,,,,,
1225,Candidiasis ,204,Candidiasis ,120939,,,,,,,,,,,,,,,,,,,,,
1225,Kaposi's sarcoma,507,Kaposi's sarcoma,507,,,,,,,,,,,,,,,,,,,,,
1225,Wasting ,823,Wasting ,823,,,,,,,,,,,,,,,,,,,,,
1225,Hepatosplenomegal,825,Hepatosplenomegal,825,,,,,,,,,,,,,,,,,,,,,
1225,Herpes zoster ,836,Herpes zoster ,123358,,,,,,,,,,,,,,,,,,,,,
1225,Pneumocystic carinii pneumonia ,882,Pneumocystic carinii pneumonia ,882,,,,,,,,,,,,,,,,,,,,,
1225,Parotid enlargement ,1210,Parotid enlargement ,1210,,,,,,,,,,,,,,,,,,,,,
1225,Verruca planus ,1211,Verruca planus ,1211,,,,,,,,,,,,,,,,,,,,,
1225,Molluscum contagiosum ,1212,Molluscum contagiosum ,1212,,,,,,,,,,,,,,,,,,,,,
1225,Human papillomavirus ,1213,Human papillomavirus ,1213,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Steroid resistant thrombocytopenia ,1214,HIV staging - Steroid resistant thrombocytopenia ,1214,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Recurrent bacterial pneumonia ,1215,HIV staging - Recurrent bacterial pneumonia ,1215,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Nonresponsive herpes simplex virus,1216,HIV staging - Nonresponsive herpes simplex virus,1216,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Refractory anemia ,1217,HIV staging - Refractory anemia ,1217,,,,,,,,,,,,,,,,,,,,,
1225,Rectovaginal fistula ,1218,Rectovaginal fistula ,127847,,,,,,,,,,,,,,,,,,,,,
1225,Cryptococcosis,1219,Cryptococcosis,125086,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Recurrent upper respiratory infection ,5012,HIV staging - Recurrent upper respiratory infection ,5012,,,,,,,,,,,,,,,,,,,,,
1225,Cardiomyopathy ,5016,Cardiomyopathy ,5016,,,,,,,,,,,,,,,,,,,,,
1225,"Diarrhea, chronic ",5018,"Diarrhea, chronic ",5018,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - HSV stomatitis ,5020,HIV staging - HSV stomatitis ,5020,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Peds herpes zoster,5022,HIV staging - Peds herpes zoster,5022,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Lymphoid interstitial pneumonia,5024,HIV staging - Lymphoid interstitial pneumonia,5024,,,,,,,,,,,,,,,,,,,,,
1225,Nephropathy,5025,Nephropathy,116506,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Varicella, disseminated ",5029,"HIV staging - Varicella, disseminated ",5029,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Coccidiodomycosis, disseminated",5032,"HIV staging - Coccidiodomycosis, disseminated",5032,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Cryptococcosis, extrapulmonary",5033,"HIV staging - Cryptococcosis, extrapulmonary",141905,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Cryptosporidiosis,5034,HIV staging - Cryptosporidiosis,5034,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Cytomegalovirus disease,5035,HIV staging - Cytomegalovirus disease,5035,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Histoplasmosis, disseminated",5038,"HIV staging - Histoplasmosis, disseminated",5038,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Mycobacterium, other",5043,"HIV staging - Mycobacterium, other",5043,,,,,,,,,,,,,,,,,,,,,
1225,Progressive multifocal leukoencephalopathy,5046,Progressive multifocal leukoencephalopathy,5046,,,,,,,,,,,,,,,,,,,,,
1225,Failure to thrive ,5050,Failure to thrive ,5050,,,,,,,,,,,,,,,,,,,,,
1225,Asymptomatic HIV infection ,5327,Asymptomatic HIV infection ,5327,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Persistent generalized lymphadenopathy,5328,HIV staging - Persistent generalized lymphadenopathy,5328,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Severe bacterial infection ,5333,HIV staging - Severe bacterial infection ,5333,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging  - Candidiasis, ororespiratory tract",5340,"HIV staging  - Candidiasis, ororespiratory tract",5340,,,,,,,,,,,,,,,,,,,,,
1225,Encephalopathy,5345,Encephalopathy,119288,,,,,,,,,,,,,,,,,,,,,
1225,Toxoplasmosis,5355,Toxoplasmosis,5355,,,,,,,,,,,,,,,,,,,,,
1225,Fungal nail infections,2093,Fungal nail infections,132387,,,,,,,,,,,,,,,,,,,,,
1225,Linear gingival erythema,2210,Linear gingival erythema,159344,,,,,,,,,,,,,,,,,,,,,
1225,"Mycobacterium tuberculosis, extrapulmonary ",5042,"Mycobacterium tuberculosis, extrapulmonary ",5042,,,,,,,,,,,,,,,,,,,,,
1225,Lymph node tuberculosis,2213,Lymph node tuberculosis,111953,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Chronic HIV-associated lung disease,2214,-,-,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Acute necrotizing ulcerative, gingivitis, or periodontitis",2216,-,-,,,,,,,,,,,,,,,,,,,,,
1225,"Warts, genital ",1447,"Warts, genital ",139505,,,,,,,,,,,,,,,,,,,,,
1225,"HIV staging - Unexaplained anemia, neutropenia, or chronic thrombocytopenia",2215,-,-,,,,,,,,,,,,,,,,,,,,,
1225,"Candidiasis, oesophageal",1435,"Candidiasis, oesophageal",146513,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Moderate malnutrition ,2212,-,-,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Chronic isosporiasis ,2217,HIV staging - Chronic isosporiasis ,136458,,,,,,,,,,,,,,,,,,,,,
1225,Chronic upper respiratory tract infections ,2211,-,-,,,,,,,,,,,,,,,,,,,,,
1225,Oral hairy leukoplakia,5337,Oral hairy leukoplakia,5337,,,,,,,,,,,,,,,,,,,,,
1225,"Candidiasis, oral",5334,"Candidiasis, oral",5334,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Persistent fever,5027,HIV staging - Persistent fever,5027,,,,,,,,,,,,,,,,,,,,,
1225,Papular pruritic eruption ,1249,Papular pruritic eruption ,1249,,,,,,,,,,,,,,,,,,,,,
1225,Recurrent oral ulceration ,2091,Recurrent oral ulceration ,159912,,,,,,,,,,,,,,,,,,,,,
1225,HIV staging - Cerebral or b-cell non-hodgkin lymphoma,2218,-,-,,,,,,,,,,,,,,,,,,,,,
1824,"TB prophylaxis started, detailed",1824,-,--,,,,,,,,,,,,,,,,,,,,,
1265,Tuberculosis prophylaxis plan ,1265,Tuberculosis prophylaxis plan ,1265,,,,,,,,,,,,,,,,,,,,,
1264,Tuberculosis prophylaxis started ,1264,Tuberculosis prophylaxis started ,1264,,,,,,,,,,,,,,,,,,,,,
1791,Number of days of medication dispensed ,1791,-,-,,,,,,,,,,,,,,,,,,,,,
1920,Number of tablets per day ,1920,-,-,,,,,,,,,,,,,,,,,,,,,
1921,Number of milligram per day ,1921,-,-,,,,,,,,,,,,,,,,,,,,,
1915,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
1841,"Disability specify, freetext",-,-,,,,,,,,,,,,,,,,,,,,,,
1895,Medication added,1895,Medication added,1282,,,,,,,,,,,,,,,,,,,,,
2004,SIBLING 18 MONTHS AND YOUNGER,2004,-,-,,,,,,,,,,,,,,,,,,,,,
2004,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
2004,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2004,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,
2005,"Sibling 18 months and younger, enrolled HIV clinic",2005,-,-,,,,,,,,,,,,,,,,,,,,,
2005,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
2005,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
2005,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2011,"Fever duration, coded",2011,-,-,,,,,,,,,,,,,,,,,,,,,
2011,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
2011,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
2011,Continuous,1079,Continuous,1079,,,,,,,,,,,,,,,,,,,,,
2011,Months,1074,Months,1074,,,,,,,,,,,,,,,,,,,,,
2012,"Otorrhea duration, coded",2012,-,-,,,,,,,,,,,,,,,,,,,,,
2012,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
2012,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
2012,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,
2012,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
2015,Abdominal swelling duration,2015,-,-,,,,,,,,,,,,,,,,,,,,,
2015,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
2015,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
2015,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,
2015,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
2016,Other interval complaint duration,2016,-,-,,,,,,,,,,,,,,,,,,,,,
2016,Weeks ,1073,Weeks ,1073,,,,,,,,,,,,,,,,,,,,,
2016,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
2016,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,
2016,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
2017,"Other interval complaint duration, detailed",2017,-,-,,,,,,,,,,,,,,,,,,,,,
2017,Other interval complaint duration ,2016,-,-,,,,,,,,,,,,,,,,,,,,,
1915,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
2019,Current pediatric staging not-applicable,2019,-,-,,,,,,,,,,,,,,,,,,,,,
2019,Exposure to HIV,822,Exposure to HIV,822,,,,,,,,,,,,,,,,,,,,,
2019,Negative,664,Negative,664,,,,,,,,,,,,,,,,,,,,,
2021,Tuberculosis diagnosed since last visit,2021,Tuberculosis diagnosed since last visit,164500,,,,,,,,,,,,,,,,,,,,,
2021,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
2021,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2025,Keith Edwards score tuberculosis,2025,-,-,,,,,,,,,,,,,,,,,,,,,
2027,Keith Jones score tuberculosis,2027,-,-,,,,,,,,,,,,,,,,,,,,,
2032,"Reasons for antiretroviral drug side effect since last visit, detailed",2032,"Reasons for antiretroviral drug side effect since last visit, detailed",161879,,,,,,,,,,,,,,,,,,,,,
2031,Reasons for antiretroviral drug side effect since last visit,2031,Reasons for antiretroviral drug side effect since last visit,159935,,,,,,,,,,,,,,,,,,,,,
1915,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
6968,Reaction severity from patient reported current medication ,6968,Reaction severity from patient reported current medication ,162760,,,,,,,,,,,,,,,,,,,,,
10706,Event date ,10706,Event date ,160753,,,,,,,,,,,,,,,,,,,,,
2033,Antiretroviral drug side effect since last visit,2033,Antiretroviral drug side effect since last visit,159935,,,,,,,,,,,,,,,,,,,,,
2033,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
2033,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2041,Tuberculosis treatment completed date,2041,Tuberculosis treatment completed date,159431,,,,,,,,,,,,,,,,,,,,,
5303,Childs current HIV status,5303,Childs current HIV status,5303,,,,,,,,,,,,,,,,,,,,,
5303,Exposure to HIV,822,Exposure to HIV,822,,,,,,,,,,,,,,,,,,,,,
5303,HIV infected ,1169,HIV infected ,138571,,,,,,,,,,,,,,,,,,,,,
5303,Negative,664,Negative,664,,,,,,,,,,,,,,,,,,,,,
5303,Positive,703,Positive,703,,,,,,,,,,,,,,,,,,,,,
5303,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
5984,"Diarrhea duration, coded",5984,"Diarrhea duration, coded",5984,,,,,,,,,,,,,,,,,,,,,
5984,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
5984,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5984,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
5984,Continuous ,1079,Continuous ,1079,,,,,,,,,,,,,,,,,,,,,



31,Services ordered,31,Services ordered,31,,,,,,,,,,,,,,,,,,,,,
377,"X-ray, arm",377,"X-ray, arm",377,,,,,,,,,,,,,,,,,,,,,
377,Normal,1115,Normal,1115,,,,,,,,,,,,,,,,,,,,,
377,Abnormal,1116,Abnormal,1116,,,,,,,,,,,,,,,,,,,,,
377,Fracture ,177,Fracture ,177,,,,,,,,,,,,,,,,,,,,,
377,Effusion ,1515,-,-,,,,,,,,,,,,,,,,,,,,,
377,Arthritis ,116,Arthritis ,156812,,,,,,,,,,,,,,,,,,,,,
377,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
377,Malignancy ,1514,-,-,,,,,,,,,,,,,,,,,,,,,
377,Dislocation,481,Dislocation,481,,,,,,,,,,,,,,,,,,,,,
1153,Child of HIV patient in clinic,1153,Child of HIV patient in clinic,1153,,,,,,,,,,,,,,,,,,,,,
1250,Antiretrovirals started,1250,Antiretrovirals started,1250,,,,,,,,,,,,,,,,,,,,,
1250,Lopinavir 80mg and Ritonavir 20mg SOL (Lpv 80mg and Rit 20mg SOL) (Lopinavir and Ritonavir),794,Lopinavir 80mg and Ritonavir 20mg SOL (Lpv 80mg and Rit 20mg SOL) (Lopinavir and Ritonavir),794,,,,,,,,,,,,,,,,,,,,,
1250,Nelfinavir ,635,Nelfinavir ,80487,,,,,,,,,,,,,,,,,,,,,
1250,Other antiretroviral drug ,5424,Other antiretroviral drug ,5424,,,,,,,,,,,,,,,,,,,,,
1250,Unknown antiretroviral drug ,5811,Unknown antiretroviral drug ,5811,,,,,,,,,,,,,,,,,,,,,
1250,Atazanavir ,6159,Atazanavir ,71647,,,,,,,,,,,,,,,,,,,,,
1250,Etravirine ,6158,Etravirine ,159810,,,,,,,,,,,,,,,,,,,,,
1250,Darunavir ,6157,Darunavir ,74258,,,,,,,,,,,,,,,,,,,,,
1250,Emtricitabine,791,Emtricitabine,75628,,,,,,,,,,,,,,,,,,,,,
1250,Rilpivirine ,10090,-,-,,,,,,,,,,,,,,,,,,,,,
1250,Ritonavir ,795,Ritonavir ,83412,,,,,,,,,,,,,,,,,,,,,
1250,Eviplera ,9435,-,-,,,,,,,,,,,,,,,,,,,,,
1250,Abacavir Lamivudine Lopinavir and Ritonavir ,9051,Abacavir Lamivudine Lopinavir and Ritonavir ,162200,,,,,,,,,,,,,,,,,,,,,
1250,Dolutegravir 50mg (Dolutegravir) ,9759,Dolutegravir 50mg (Dolutegravir) ,164967,,,,,,,,,,,,,,,,,,,,,
1250,Dolutegravir 50mg and Lamivudine 300mg and Tenofovir 300mg (Dolutegravir Lamivudine and Tenofovir),10268,Dolutegravir 50mg and Lamivudine 300mg and Tenofovir 300mg (Dolutegravir Lamivudine and Tenofovir),164969,,,,,,,,,,,,,,,,,,,,,
1250,Atazanavir 300mg and Ritonavir 100mg tab (Atazanavir and Ritonavir),6160,Atazanavir 300mg and Ritonavir 100mg tab (Atazanavir and Ritonavir),159809,,,,,,,,,,,,,,,,,,,,,
1250,Nevirapine Lamivudine and Zidovudine,6467,Nevirapine Lamivudine and Zidovudine,1652,,,,,,,,,,,,,,,,,,,,,
1250,DDI 125 (Didanosine),796,DDI 125 (Didanosine),74807,,,,,,,,,,,,,,,,,,,,,
1250,Nevirapine ,631,Nevirapine ,80586,,,,,,,,,,,,,,,,,,,,,
1250,Lamivudine ,628,Lamivudine ,78643,,,,,,,,,,,,,,,,,,,,,
1250,Zidovudine ,797,Zidovudine ,86663,,,,,,,,,,,,,,,,,,,,,
1250,D4T-40 (Stavudine) ,625,D4T-40 (Stavudine) ,84309,,,,,,,,,,,,,,,,,,,,,
1250,Efavirenz ,633,Efavirenz ,75523,,,,,,,,,,,,,,,,,,,,,
1250,Abacavir ,814,Abacavir ,70056,,,,,,,,,,,,,,,,,,,,,
1250,Ritonavir 80mg/ml Syr (Norvir 80mg/ml Syr) (Ritonavir),795,Ritonavir 80mg/ml Syr (Norvir 80mg/ml Syr) (Ritonavir),83412,,,,,,,,,,,,,,,,,,,,,
1250,Lopinavir 40mg and Ritonavir 10mg (Lopinavir and Ritonavir) ,794,Lopinavir 40mg and Ritonavir 10mg (Lopinavir and Ritonavir) ,794,,,,,,,,,,,,,,,,,,,,,
1250,Tenofovir,802,Tenofovir,84795,,,,,,,,,,,,,,,,,,,,,
1250,Lamivudine and Tenofovir,1400,Lamivudine and Tenofovir,161364,,,,,,,,,,,,,,,,,,,,,
1250,Ritonavir 100mg cap(Norvir sec 100mg cap) (Ritonavir) ,795,Ritonavir 100mg cap(Norvir sec 100mg cap) (Ritonavir) ,83412,,,,,,,,,,,,,,,,,,,,,
1250,Emtricitabine and Tenofovir ,6180,Emtricitabine and Tenofovir ,104567,,,,,,,,,,,,,,,,,,,,,
1250,Indinavir ,749,Indinavir ,77995,,,,,,,,,,,,,,,,,,,,,
1250,Triomune-40 (Stavudine Lamivudine and Nevirapine),792,Triomune-40 (Stavudine Lamivudine and Nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1250,Ritonavir 100mg tab(Norvir 100mg tab) (Ritonavir) ,795,Ritonavir 100mg tab(Norvir 100mg tab) (Ritonavir) ,83412,,,,,,,,,,,,,,,,,,,,,
1250,Lamivudine and Stavudine,6965,Lamivudine and Stavudine,161363,,,,,,,,,,,,,,,,,,,,,
1250,Tenofovir and Lamivudine and Efavirenz ,6964,Tenofovir and Lamivudine and Efavirenz ,164505,,,,,,,,,,,,,,,,,,,,,
1250,Raltegravir,6156,Raltegravir,154378,,,,,,,,,,,,,,,,,,,,,
1250,Abacavir and Lamivudine ,6679,Abacavir and Lamivudine ,103166,,,,,,,,,,,,,,,,,,,,,
1250,Emtricitabine 200mg and Riplivirine 25mg and Tenofovir  245mg(FTC 200mg and RPV 25mg and TDF 245mg) (Eviplera) ,9435,-,-,,,,,,,,,,,,,,,,,,,,,
1250,Zidovudine and Lamivudine,630,Zidovudine and Lamivudine,630,,,,,,,,,,,,,,,,,,,,,
1250,Dolutegravir ,9759,Dolutegravir ,164967,,,,,,,,,,,,,,,,,,,,,
1250,Dolutegravir Lamivudine and Tenofovir,10268,Dolutegravir Lamivudine and Tenofovir,164969,,,,,,,,,,,,,,,,,,,,,
1250,Lopinavir and Ritonavir,794,Lopinavir and Ritonavir,794,,,,,,,,,,,,,,,,,,,,,
1250,DDI 200 (Didanosine) ,796,DDI 200 (Didanosine) ,74807,,,,,,,,,,,,,,,,,,,,,
1250,Stavudine ,625,Stavudine ,84309,,,,,,,,,,,,,,,,,,,,,
1250,Didanosine ,796,Didanosine ,74807,,,,,,,,,,,,,,,,,,,,,
1250,D4T-30 (Stavudine) ,625,D4T-30 (Stavudine) ,84309,,,,,,,,,,,,,,,,,,,,,
1250,Triomune-30 (Stavudine Lamivudine and Nevirapine),792,Triomune-30 (Stavudine Lamivudine and Nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1250,Atazanavir and Ritonavir ,6160,Atazanavir and Ritonavir ,159809,,,,,,,,,,,,,,,,,,,,,
1250,Triomune-15 (Stavudine Lamivudine and Nevirapine),792,Triomune-15 (Stavudine Lamivudine and Nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1250,Triomune-20 (Stavudine Lamivudine and Nevirapine) ,792,Triomune-20 (Stavudine Lamivudine and Nevirapine) ,792,,,,,,,,,,,,,,,,,,,,,
1250,Triomune-junior (Stavudine Lamivudine and Nevirapine),792,Triomune-junior (Stavudine Lamivudine and Nevirapine),792,,,,,,,,,,,,,,,,,,,,,
1250,NVP 200 and 3TC 150 and zdv 300 (Nevirapine Lamivudine and Zidovudine),6467,NVP 200 and 3TC 150 and zdv 300 (Nevirapine Lamivudine and Zidovudine),1652,,,,,,,,,,,,,,,,,,,,,
